t,phase,lateral_acc_mag,axial_acc_mag,jerk_mag,lateral_jerk_mag,risk_rate,t_scale,torque_norm
0.6500,1. Hover above tube,38.771201,3.688956,39238.152134,39159.300587,78357.372375,0.1000,15.1452
0.6520,1. Hover above tube,38.450867,2.018402,38533.126818,38427.419539,76893.289945,0.1000,18.6666
0.6540,1. Hover above tube,37.299515,4.854980,37940.635764,37784.446499,75606.192512,1.0000,15.8798
0.6560,1. Hover above tube,38.320330,1.960473,37871.394661,37717.705911,75473.732152,1.0000,17.5442
0.6580,1. Hover above tube,38.537807,3.464602,38329.356342,38233.077474,76504.692755,1.0000,16.8891
0.6600,1. Hover above tube,39.452134,1.049500,38943.978603,38878.606974,77796.666082,0.1000,16.5899
0.6620,1. Hover above tube,38.466907,3.542894,38915.757902,38847.846659,77734.160225,0.1000,17.8250
0.6640,1. Hover above tube,38.123446,1.833797,38199.259955,38104.625119,76247.373683,0.1000,15.8054
0.6660,1. Hover above tube,46.261403,3.506253,41258.030722,41249.605653,82545.472709,1.0000,13.3457
0.6680,1. Hover above tube,41.144243,5.702477,39695.915118,39680.398597,79401.941437,0.1000,14.2051
0.6700,1. Hover above tube,42.329409,1.190065,40942.845521,40881.287120,81804.903649,1.0000,18.3557
0.6720,1. Hover above tube,12.932271,7.553160,18862.744053,18347.752169,36708.436609,0.1000,31.7146
0.6740,1. Hover above tube,10.964743,4.294809,13153.466074,11748.288974,23507.542691,1.0000,17.4334
0.6760,1. Hover above tube,17.186658,5.530739,14645.332811,13797.843024,27612.872705,1.0000,32.0244
0.6780,1. Hover above tube,10.994358,4.365457,14647.596063,13790.553876,27592.102109,0.1000,16.9366
0.6800,1. Hover above tube,12.985400,7.587394,13203.723781,11775.305486,23563.596372,0.1000,32.4132
0.6820,1. Hover above tube,11.053021,4.232811,13211.827234,11820.411006,23651.875033,1.0000,16.2405
0.6840,1. Hover above tube,16.612334,2.545290,11366.657639,11335.623748,22687.859829,0.1000,28.4064
0.6860,1. Hover above tube,10.670908,4.130977,11158.430231,11129.464856,22269.600619,1.0000,24.6633
0.6880,1. Hover above tube,12.668947,7.399555,12827.014114,11460.550611,22933.770170,1.0000,28.4082
0.6900,1. Hover above tube,10.667210,3.875860,12783.728181,11478.634219,22967.935648,0.1000,23.3711
0.6920,1. Hover above tube,16.526657,5.551251,14162.242372,13356.315021,26729.156699,0.1000,28.4741
0.6940,1. Hover above tube,10.585530,3.919811,14103.778723,13289.821155,26590.227840,0.1000,22.3990
0.6960,1. Hover above tube,12.786606,7.101699,12716.054789,11461.908452,22936.603510,1.0000,28.6674
0.6980,1. Hover above tube,10.606173,3.686384,12691.664097,11493.306515,22997.219202,1.0000,21.2971
0.7000,1. Hover above tube,17.179022,4.888415,14268.801265,13610.686070,27238.551163,0.1000,28.9330
0.7020,1. Hover above tube,10.606178,3.674366,14248.537842,13594.463646,27199.533469,0.1000,20.5766
0.7040,1. Hover above tube,14.884013,5.842668,13341.865942,12465.879690,24946.643393,1.0000,29.2966
0.7060,1. Hover above tube,10.675987,3.482310,13354.207841,12518.259539,25047.195065,1.0000,19.8095
0.7080,1. Hover above tube,14.950245,5.793888,13378.013544,12549.681426,25114.313096,0.1000,29.7170
0.7100,1. Hover above tube,10.971068,3.071571,13487.731274,12742.657951,25496.286970,0.1000,19.1212
0.7120,1. Hover above tube,16.903615,1.187151,10180.388192,10137.220052,20291.343719,0.1000,26.6003
0.7140,1. Hover above tube,25.599778,7.759483,11380.994151,10894.561512,21814.722802,1.0000,17.0857
0.7160,1. Hover above tube,13.775254,2.581684,19182.681728,18479.102135,36971.979524,0.1000,28.6436
0.7180,1. Hover above tube,12.100179,0.202821,12564.600089,12487.412688,24986.925555,0.1000,18.0468
0.7200,1. Hover above tube,12.227958,2.833590,11851.901146,11754.415090,23521.058139,1.0000,27.8927
0.7220,1. Hover above tube,12.068233,0.654740,11774.365668,11644.670592,23301.409418,1.0000,19.0403
0.7240,1. Hover above tube,14.017849,2.287318,12497.338363,12410.525580,24835.069008,1.0000,27.2096
0.7260,1. Hover above tube,12.665056,0.573584,13025.400997,12997.306766,26007.278588,0.1000,20.0494
0.7280,1. Hover above tube,14.125686,2.161300,13048.882560,13024.861218,26063.848121,0.1000,26.5719
0.7300,1. Hover above tube,27.777746,6.796440,20387.093281,19889.858054,39807.493854,0.1000,15.9146
0.7320,1. Hover above tube,15.586953,3.087109,13786.581989,13662.401772,27340.390496,0.1000,27.1293
0.7340,1. Hover above tube,10.238140,3.378556,10526.433452,10525.309045,21060.856230,1.0000,20.2309
0.7360,1. Hover above tube,15.248391,5.230330,13145.769542,12421.938875,24859.126141,1.0000,27.6573
0.7380,1. Hover above tube,10.350275,3.199449,13187.514546,12499.150902,25008.652079,0.1000,19.5577
0.7400,1. Hover above tube,15.271581,5.252447,13207.079596,12513.560387,25042.392355,0.1000,28.2295
0.7420,1. Hover above tube,10.442257,3.072136,13241.964503,12574.036161,25158.514579,0.1000,18.9831
0.7440,1. Hover above tube,15.309201,5.282506,13268.511662,12594.595510,25204.500221,0.1000,28.8425
0.7460,1. Hover above tube,10.519681,2.987241,13299.059389,12643.104072,25296.727824,0.1000,18.5116
0.7480,1. Hover above tube,15.418745,2.777215,10263.959411,10263.460202,20542.339149,0.1000,24.2852
0.7500,1. Hover above tube,13.444245,1.007640,10599.628638,10563.516449,21140.477142,1.0000,25.9359
0.7520,1. Hover above tube,17.243645,4.152132,15409.876777,15193.315072,30403.873789,0.1000,24.4223
0.7540,1. Hover above tube,10.062040,2.762351,13815.592839,13379.722577,26769.507194,0.1000,24.9647
0.7560,1. Hover above tube,15.010686,4.981762,12857.199737,12261.450792,24537.912269,1.0000,24.7190
0.7580,1. Hover above tube,10.103599,2.547212,12858.523416,12298.939937,24607.983473,1.0000,23.9536
0.7600,1. Hover above tube,15.073528,4.857389,12869.150438,12326.194463,24667.462454,0.1000,25.1006
0.7620,1. Hover above tube,10.135114,2.371566,12868.980718,12354.596393,24719.327901,0.1000,23.0348
0.7640,1. Hover above tube,15.141229,4.751672,12885.165517,12384.195713,24783.532654,0.1000,25.5591
0.7660,1. Hover above tube,10.160259,2.229018,12884.703837,12406.446684,24823.053626,0.1000,22.2123
0.7680,1. Hover above tube,8.333127,13.530794,11846.269882,8849.913349,17708.159824,0.1000,25.5539
0.7700,1. Hover above tube,11.736594,2.169511,12451.552640,9665.664083,19343.064759,1.0000,20.7912
0.7720,1. Hover above tube,17.793268,2.815536,14534.952047,14320.569782,28658.932833,0.1000,26.2920
0.7740,1. Hover above tube,9.063999,3.568317,13190.191597,12802.473566,25614.011131,0.1000,20.4041
0.7760,1. Hover above tube,13.710881,3.533265,9305.839875,9305.830399,18625.371679,1.0000,22.9053
0.7780,1. Hover above tube,23.232057,9.216999,11265.800737,10900.250272,21823.732601,1.0000,19.0838
0.7800,1. Hover above tube,10.566302,3.293029,17876.210402,16754.358136,33519.282574,0.1000,25.0388
0.7820,1. Hover above tube,2.696250,1.675889,6964.553233,6507.949967,13018.596184,0.1000,19.9194
0.7840,1. Hover above tube,10.401475,3.481559,6924.980600,6427.899966,12866.201407,1.0000,24.3559
0.7860,1. Hover above tube,0.368339,3.075366,6089.256531,5133.674404,10267.717147,1.0000,20.9574
0.7880,1. Hover above tube,9.079118,4.121609,5725.329871,4453.058764,8915.196645,1.0000,23.8395
0.7900,1. Hover above tube,0.405734,2.768182,5811.199567,4682.270005,9364.945745,1.0000,21.9123
0.7920,1. Hover above tube,9.750030,4.056149,6082.367215,5035.317467,10080.384964,0.1000,23.3208
0.7940,1. Hover above tube,28.366447,7.693016,19918.785170,19034.475170,38097.316786,0.1000,18.0656
0.7960,1. Hover above tube,6.582286,2.598374,11188.109296,10895.857822,21798.297931,0.1000,23.8684
0.7980,1. Hover above tube,8.901846,3.052293,1526.349736,1508.626687,3026.155220,1.0000,21.9702
0.8000,1. Hover above tube,17.324031,4.654478,13644.784766,13089.797659,26196.919348,1.0000,24.5825
0.8020,1. Hover above tube,9.147057,2.815365,13732.084465,13217.996685,26445.140427,0.1000,21.3253
0.8040,1. Hover above tube,17.161257,4.760511,13669.102115,13134.182199,26285.525656,0.1000,25.3262
0.8060,1. Hover above tube,9.317425,2.646856,13729.645703,13224.157309,26457.632043,1.0000,20.7592
0.8080,1. Hover above tube,17.056421,4.846053,13691.081861,13168.925123,26354.906668,0.1000,26.0987
0.8100,1. Hover above tube,9.434399,2.531149,13733.005111,13231.815990,26473.066379,1.0000,20.2788
0.8120,1. Hover above tube,8.503677,1.647141,2168.816499,2124.004445,4256.512566,0.1000,21.2058
0.8140,1. Hover above tube,9.887347,2.179220,2432.106445,2416.628675,4843.144697,1.0000,27.3799
0.8160,1. Hover above tube,17.698442,4.380002,14128.385651,13743.273065,27504.244573,0.1000,21.4419
0.8180,1. Hover above tube,8.355247,1.919555,13386.891116,13015.041406,26038.438060,0.1000,26.5816
0.8200,1. Hover above tube,14.791834,4.015678,11621.842117,11237.487900,22489.767634,1.0000,22.4160
0.8220,1. Hover above tube,9.564485,1.086971,12225.796312,11959.286508,23928.137501,1.0000,25.5611
0.8240,1. Hover above tube,14.915841,3.830040,12262.895188,12014.645687,24044.207216,0.1000,22.8867
0.8260,1. Hover above tube,9.559851,0.931530,12252.378832,12021.359693,24052.279236,0.1000,24.6361
0.8280,1. Hover above tube,15.037206,3.669254,12292.180622,12075.691167,24166.419541,0.1000,23.4434
0.8300,1. Hover above tube,9.553011,0.802906,12282.253378,12079.378606,24168.310224,0.1000,23.8092
0.8320,1. Hover above tube,13.941568,4.345286,11842.840518,11560.542919,23135.027406,0.1000,24.0293
0.8340,1. Hover above tube,9.114764,0.805900,11641.389498,11355.646901,22720.408566,1.0000,23.0365
0.8360,1. Hover above tube,14.210518,4.112953,11736.820463,11477.037163,22968.284843,1.0000,24.6783
0.8380,1. Hover above tube,8.950964,0.894360,11650.651908,11381.238664,22771.428292,0.1000,22.3886
0.8400,1. Hover above tube,14.529013,1.972143,7953.714281,7935.088463,15884.705939,1.0000,21.0498
0.8420,1. Hover above tube,23.561789,8.699766,9774.752530,9175.733223,18375.028235,1.0000,20.6194
0.8440,1. Hover above tube,9.488080,5.844525,17128.856791,15518.988810,31047.465700,0.1000,24.0568
0.8460,1. Hover above tube,9.472112,2.788848,9842.217225,8845.715852,17700.903815,0.1000,21.2686
0.8480,1. Hover above tube,10.395959,4.954454,9833.982215,9039.339933,18089.075825,1.0000,23.3813
0.8500,1. Hover above tube,9.736557,2.949140,9971.932613,9156.276733,18322.290024,0.1000,22.0519
0.8520,1. Hover above tube,12.247041,4.492209,10626.573558,9953.535309,19919.317659,0.1000,22.7895
0.8540,1. Hover above tube,26.877441,7.085970,19623.349737,18751.293920,37529.465282,0.1000,19.2931
0.8560,1. Hover above tube,12.998417,3.740813,12308.795980,12195.884904,24404.768224,0.1000,22.1818
0.8580,1. Hover above tube,8.847023,0.713663,8247.850115,8109.247644,16227.342312,1.0000,23.8811
0.8600,1. Hover above tube,15.776224,2.617341,12147.893097,12033.526600,24082.829425,1.0000,22.8781
0.8620,1. Hover above tube,8.961899,0.518541,12208.204877,12108.660513,24226.282925,0.1000,23.1507
0.8640,1. Hover above tube,15.778443,2.603677,12210.277597,12110.395461,24236.569364,0.1000,23.6225
0.8660,1. Hover above tube,8.700740,0.392377,12106.740755,12015.200782,24039.102304,0.1000,22.5301
0.8680,1. Hover above tube,14.523295,3.418572,11571.081127,11413.541819,22841.606934,1.0000,24.3517
0.8700,1. Hover above tube,8.571530,0.483811,11500.939286,11336.137166,22680.845861,1.0000,21.9377
0.8720,1. Hover above tube,10.409211,3.460953,7060.276439,6900.779973,13811.969158,1.0000,20.1818
0.8740,1. Hover above tube,8.459509,0.089861,6843.332496,6634.411739,13277.282987,1.0000,28.7272
0.8760,1. Hover above tube,14.175953,3.274557,11270.417751,11144.753982,22303.683917,1.0000,20.4167
0.8780,1. Hover above tube,8.289768,0.058664,11175.723726,11052.818508,22113.926785,0.1000,27.6249
0.8800,1. Hover above tube,14.393475,2.977309,11253.627134,11151.300391,22316.994256,1.0000,20.7960
0.8820,1. Hover above tube,8.161376,0.007413,11180.623487,11082.470826,22173.103028,0.1000,26.6251
0.8840,1. Hover above tube,15.832923,1.915791,11809.131820,11770.215639,23556.264200,1.0000,21.3451
0.8860,1. Hover above tube,8.549497,0.190007,11974.822301,11944.803280,23898.156056,0.1000,25.7594
0.8880,1. Hover above tube,15.825074,1.838957,11968.167626,11939.993923,23895.812919,0.1000,21.9922
