t,lat_acc,jerk,lat_jerk,risk_rate
1.2280,0.552086,22023.458555,14064.687587,25316.989742
1.2300,0.322790,21017.984383,19134.384286,34442.214504
1.2320,0.416943,21026.236091,19146.614257,34464.322606
1.2340,0.441600,20206.758227,12268.139334,22083.092401
1.2360,0.271441,10665.447929,10568.719182,19023.965969
1.2380,0.750342,22824.656061,13997.331886,25195.947736
1.2400,0.201340,20940.816812,18523.883572,33343.191770
1.2420,0.288681,13873.414884,11535.270295,20763.775212
1.2440,0.645360,24109.809100,16240.458524,29233.470703
1.2460,0.326056,25071.706789,22976.545154,41358.107334
1.2480,0.399694,22429.457109,20485.826495,36874.887386
1.2500,0.389753,20225.062656,12322.987327,22181.766942
1.2520,0.264447,10522.361974,10425.995408,18767.056182
1.2540,0.931742,24740.701299,15974.518976,28755.065898
1.2560,0.222718,26237.230775,23567.272705,42421.313587
1.2580,0.771457,26244.534530,23578.250361,42441.622106
1.2600,0.291138,26240.643296,23574.860363,42435.039791
1.2620,0.265714,16435.129230,15327.313727,27589.430423
1.2640,0.407009,19300.244675,10506.470332,18912.053608
1.2660,0.435946,18649.993278,8919.754026,16055.993193
1.2680,0.205811,6286.012176,6192.354549,11146.444000
1.2700,0.753306,20813.308287,11026.788790,19848.973129
1.2720,0.075658,18962.478012,16486.687287,29676.112775
1.2740,0.595529,18969.296481,16496.322766,29693.976508
1.2760,0.152393,18964.311345,16490.188266,29682.491271
1.2780,0.454010,18973.290408,16502.115028,29704.261060
1.2800,0.287135,18968.737906,16498.739490,29698.018217
1.2820,0.507296,11326.936218,7936.027942,14285.357592
1.2840,0.143540,20647.621008,11357.896054,20444.356438
1.2860,0.175031,18665.392228,8987.984142,16178.546488
1.2880,0.146161,6349.238432,6255.647146,11260.311024
1.2900,0.716712,22982.401492,13593.555728,24469.117022
1.2920,0.263934,24652.481097,21998.401995,39597.387524
1.2940,0.569092,24660.895567,22008.402487,39615.693569
1.2960,0.187406,21802.929972,19248.965507,34648.325319
1.2980,0.426464,18993.667082,16537.961317,29768.756835
1.3000,0.441014,18934.334620,8808.695525,15856.092959
1.3020,0.209190,6565.064179,6529.847175,11753.934106
1.3040,0.157227,5754.481086,5751.207227,10352.330237
1.3060,0.793442,23225.275303,15424.558160,27764.998130
1.3080,1.573637,18560.438572,16238.401173,29230.695748
1.3100,0.793977,29370.759900,27835.673263,50105.005850
1.3120,1.515576,27635.683046,25934.250465,46683.166412
1.3140,0.661733,27644.063894,25944.715010,46701.148752
1.3160,1.401950,27203.644169,21261.421370,38271.960417
1.3180,0.497357,20436.550945,20431.421278,36777.055658
1.3200,1.269719,20437.595155,20432.099562,36779.048932
1.3220,0.751315,27191.599640,21258.091524,38265.316059
1.3240,1.212571,27635.635559,25940.761694,46694.583621
1.3260,0.590129,27640.041648,25946.060005,46703.498138
1.3280,1.179977,27634.102757,25939.934104,46693.061363
1.3300,0.445072,27639.497305,25946.634349,46704.386901
1.3320,1.125944,27198.443642,21262.094040,38272.895216
1.3340,0.396227,22060.096780,21672.376838,39010.674534
1.3360,1.049002,28124.499118,25230.890322,45416.651582
1.3380,0.492602,26918.837541,25483.414322,45870.638381
1.3400,0.986176,26923.826042,25489.654944,45882.365075
1.3420,0.181943,26845.229010,21472.737270,38651.109029
1.3440,0.905113,20483.395449,20441.829958,36796.199038
1.3460,0.499425,28598.085878,22354.061185,40237.809558
1.3480,0.900991,27631.023603,25944.749421,46701.449948
1.3500,0.427148,22922.666359,21518.294447,38733.357153
1.3520,1.073895,31605.235596,25942.295403,46697.205621
1.3540,0.559967,34504.791008,32773.059286,58992.066682
1.3560,1.004208,34507.376120,32777.629946,59000.738111
1.3580,0.090554,33448.024256,28034.060827,50461.400043
1.3600,0.903558,25104.579075,25090.605653,45163.993734
1.3620,0.634012,30624.093846,25754.191265,46358.178290
1.3640,0.885759,31157.523457,29791.402689,53625.410600
1.3660,0.346068,29358.026006,28816.225631,51869.552203
1.3680,0.949000,29352.244300,28811.455371,51861.568668
1.3700,0.253069,31161.116591,29797.985351,53636.626701
1.3720,0.825995,30629.378695,25756.179538,46361.949164
1.3740,0.242469,25096.516403,25082.848813,45149.370332
1.3760,0.927818,31977.091006,26863.172185,48354.637751
1.3780,0.317567,30674.724927,29323.977927,52783.477836
1.3800,0.838447,26650.193543,25295.410164,45532.576742
1.3820,0.349756,31867.309925,26666.812751,48000.612708
1.3840,0.896962,31151.053663,29792.489496,53627.378054
1.3860,0.312240,31156.519365,29799.765703,53639.890505
1.3880,0.692294,30623.777382,25757.635099,46364.435472
1.3900,0.293281,23931.017579,23919.581945,43055.540783
1.3920,0.863139,30717.159253,24922.278487,44860.964415
1.3940,0.395119,31161.803765,29375.572210,52876.425097
1.3960,0.604410,24113.412897,23080.587053,41545.661104
1.3980,0.429365,27175.615869,21275.461026,38296.259211
1.4000,0.675751,27619.981105,25956.748276,46722.822648
1.4020,0.347676,27626.086743,25964.078920,46735.689732
1.4040,0.826482,28467.289626,26889.320821,48401.603959
1.4060,0.217975,28476.173922,26900.057722,48420.321874
1.4080,0.594167,27176.584119,21273.473879,38292.847149
1.4100,0.297344,20405.520897,20400.029384,36720.350236
1.4120,0.697456,28210.320823,22530.685855,40555.931994
1.4140,0.351796,26252.910915,24786.147407,44615.417127
1.4160,0.509778,15553.663683,13092.313905,23566.674806
1.4180,0.227313,20627.313555,11486.529767,20675.980894
1.4200,0.632163,19488.760378,17396.710743,31314.711501
1.4220,0.159370,19502.675239,17414.950387,31347.070067
1.4240,0.062186,18635.843857,9119.258868,16414.728148
1.4260,0.290609,6333.859134,6233.711445,11220.971210
1.4280,0.573358,22999.160819,13671.126599,24608.601236
1.4300,0.412489,24633.281522,22035.330585,39664.007542
1.4320,0.430885,24646.002095,22051.823283,39693.712793
1.4340,0.537638,24637.589191,22043.813497,39679.401933
1.4360,0.494420,14222.195113,12723.509733,22902.811939
1.4380,0.211498,18635.369742,9154.389033,16478.111757
1.4400,0.126620,18088.076251,11543.095036,20777.697684
1.4420,0.375439,6792.145412,5859.126540,10546.803211
1.4440,0.254613,20866.701148,11208.635517,20175.798543
1.4460,0.489250,18984.790957,16599.117629,29878.900983
1.4480,0.132495,18997.693595,16615.768729,29908.516207
1.4500,0.601423,18990.306976,16607.430872,29893.976993
1.4520,0.118016,19262.740689,16889.874827,30401.892705
1.4540,0.138087,19261.416300,9460.659634,17029.325428
1.4560,0.220678,6638.905549,6608.318279,11895.193581
1.4580,0.416592,20682.165038,11617.858928,20912.562662
1.4600,0.360126,19393.303255,17326.381187,31187.846262
1.4620,0.563028,12396.117465,8898.794643,16018.393385
1.4640,0.279190,23047.681451,13786.086761,24815.235360
1.4660,0.682682,24673.735102,22106.983492,39793.252969
1.4680,0.229054,24950.422350,22440.072927,40392.360323
1.4700,0.183206,21233.816935,11946.362579,21503.635848
1.4720,0.158584,6720.414112,6690.395566,12042.870603
1.4740,0.519858,20707.423630,11677.027404,21019.169186
1.4760,0.272849,19417.813114,17361.727651,31251.382621
1.4780,0.374044,19432.930842,17379.936940,31284.260536
1.4800,0.402923,19424.400089,17371.870074,31269.769057
1.4820,0.578233,12451.884889,8963.267554,16134.459831
1.4840,0.314355,21873.970665,12769.955161,22986.233644
1.4860,0.144747,21286.672880,12723.283380,22902.054832
1.4880,0.340264,11112.543189,11109.165730,19996.838578
1.4900,0.423758,22230.614436,14640.468696,26353.267411
1.4920,0.443258,21259.229531,19566.849193,35220.771804
1.4940,0.386675,22379.774429,20623.288638,37122.306222
1.4960,0.475377,22377.978924,20619.560822,37115.684857
1.4980,0.270320,21288.010842,19601.194847,35282.421044
1.5000,0.586710,21281.762986,19595.549557,35272.575912
1.5020,0.727475,15641.422496,12779.161081,23003.217421
1.5040,0.278835,23071.940225,14520.962606,26138.011526
1.5060,0.224348,21339.031232,12820.812726,23077.687254
1.5080,0.391875,11215.252662,11212.005892,20182.002481
1.5100,0.547035,24344.302374,16826.467056,30288.187736
1.5120,0.521683,26539.412004,24562.870138,44213.687932
1.5140,0.421463,26556.888410,24584.170932,44251.929141
1.5160,0.646591,26548.517888,24576.140635,44237.699733
1.5180,0.607218,17959.021319,16422.402088,29560.930976
1.5200,0.210802,21359.364957,12885.515412,23194.138543
1.5220,0.250570,21384.357949,12905.518817,23230.184441
1.5240,0.271214,11299.219963,11296.121944,20333.290713
1.5260,0.395729,21441.519476,13223.908734,23803.431451
1.5280,0.394038,19508.418328,17504.304866,31508.142798
1.5300,0.259804,19525.324824,17525.073426,31545.391971
1.5320,0.517634,19516.036061,17515.305786,31528.068048
1.5340,0.143379,19534.441222,17538.248668,31568.990981
1.5360,0.188954,18815.197079,9603.588828,17286.648844
1.5380,0.162119,6874.728548,6781.262895,12206.435331
1.5400,0.366740,6281.454709,6275.755664,11296.726936
1.5420,0.498453,23022.275731,14454.814663,26019.164846
1.5440,0.507475,25161.716870,22936.058981,41285.413640
1.5460,0.365314,25176.991752,22955.356223,41320.006515
1.5480,0.638367,25166.606875,22943.828440,41299.529559
1.5500,0.249261,25184.073027,22966.224463,41339.453294
1.5520,0.117704,23059.591652,14505.664820,26110.314380
1.5540,0.162447,7092.187846,7064.350862,12715.993999
1.5560,0.548031,19138.354801,9406.097169,16931.522934
1.5580,0.238665,19187.256543,16901.030104,30422.092852
1.5600,0.423566,11704.965128,8355.551912,15040.417007
1.5620,0.255451,20845.046361,12029.992269,21654.241535
1.5640,0.553517,19577.223492,17611.684465,31701.585553
1.5660,0.178761,19594.742257,17633.729107,31740.891153
1.5680,0.094020,18872.008302,9763.693096,17574.741593
1.5700,0.260585,7042.991713,6950.962967,12511.993925
1.5720,0.400212,21097.965699,11724.788617,21105.019724
1.5740,0.371710,19217.706018,16948.969345,30508.516531
1.5760,0.262788,19234.571978,16970.090935,30546.426471
1.5780,0.491750,19226.042491,16963.253363,30534.347803
1.5800,0.684544,11771.819898,8433.638903,15181.234569
1.5820,0.251797,23088.478671,14611.805221,26301.501195
1.5840,0.106347,23113.756786,14634.579043,26342.348625
1.5860,0.233677,7261.664680,7235.208094,13023.608246
1.5880,0.538797,20281.307713,11324.107389,20383.932097
1.5900,0.319909,21408.371183,19238.885993,34630.314697
1.5920,0.409436,21423.404127,19257.617916,34664.121685
1.5940,0.436451,21419.048939,19252.202429,34654.400823
1.5960,0.308976,21437.832195,19275.016553,34695.338770
1.5980,0.516630,21261.735588,18847.513758,33926.041394
1.6000,0.731078,14231.550473,12151.351821,21873.164356
1.6020,0.251322,22542.734633,15227.042428,27408.927692
1.6040,0.229616,20744.423095,13492.479199,24286.692174
1.6060,0.409628,11730.022286,11633.887784,20941.407639
1.6080,0.325431,23370.922485,15057.817914,27104.397677
1.6100,0.519555,21470.958734,19324.422517,34784.480085
1.6120,0.237175,21489.604881,19347.646350,34826.000605
1.6140,0.630578,21484.406428,19341.131860,34814.667927
1.6160,0.313541,24037.294615,21756.204120,39161.480957
1.6180,0.275441,25393.326925,17113.358250,30804.320290
1.6200,0.179937,11832.027938,11734.744697,21122.720391
1.6220,0.381620,11843.618651,11748.211617,21147.162530
1.6240,0.373427,23423.206165,15148.325395,27267.359139
1.6260,0.395306,20322.219610,18142.617280,32657.106410
1.6280,0.273981,19456.498068,17271.062826,31088.187069
1.6300,0.521015,19449.456474,17263.422948,31074.682322
1.6320,0.202036,19357.540620,17153.996239,30877.395267
1.6340,0.127667,19335.574657,9842.448299,17716.534604
1.6360,0.238767,7570.822953,7548.232222,13587.056767
1.6380,0.433253,20996.376073,12410.699670,22339.692659
1.6400,0.367855,19750.264744,17880.916566,32186.017675
1.6420,0.559831,13028.167018,9587.508921,17258.075888
1.6440,0.302429,23394.595851,14488.390299,26079.404967
1.6460,0.164594,23420.251561,14511.088509,26120.123910
1.6480,0.109495,7501.710579,7410.020417,13338.146246
1.6500,0.621534,19022.246549,10224.030534,18403.876496
1.6520,0.196218,19775.635125,17921.012822,32258.019298
1.6540,0.467562,19793.367502,17942.600990,32297.149344
1.6560,0.335952,19784.378696,17933.552455,32280.730371
1.6580,0.332797,19804.274107,17958.063987,32324.847975
1.6600,0.271643,19064.883952,10293.273006,18528.163054
1.6620,0.198384,7593.981782,7505.278976,13509.700541
1.6640,0.249966,7060.767437,7054.227290,12697.859087
1.6660,0.417461,21049.962720,12553.432045,22596.595141
1.6680,0.396434,19811.604488,17979.084825,32362.749120
1.6700,0.299058,19829.001052,18000.823504,32401.781365
1.6720,0.531882,19820.569303,17993.504164,32388.839377
1.6740,0.217874,19840.277561,18018.326596,32433.205746
1.6760,0.097176,19097.547637,10390.967072,18703.837906
1.6780,0.284866,7688.618050,7600.344237,13680.904492
1.6800,0.625562,23476.499833,14653.792818,26377.452635
1.6820,0.400106,25012.154188,22643.242309,40758.236262
1.6840,0.355638,14801.943186,13279.123331,23902.777634
1.6860,0.341342,19095.936319,10434.942349,18783.237570
1.6880,0.555720,20764.938115,19123.331915,34422.553167
1.6900,0.257944,21906.221615,20429.972907,36774.209176
1.6920,0.255240,21036.043305,14063.480704,25314.520507
1.6940,0.299626,12266.159008,12171.114509,21908.305742
1.6960,0.473254,23655.897874,15559.281491,28007.179938
1.6980,0.746729,18436.884380,16041.382682,28875.235558
1.7000,1.652558,19465.561815,17371.594158,31270.522042
1.7020,1.189367,25732.939163,24146.486056,43464.864268
1.7040,1.528918,21791.443846,19758.744107,35567.268311
1.7060,0.975954,21971.471616,13985.572144,25175.005814
1.7080,1.401317,12376.213639,12374.522007,22275.540929
1.7100,1.085938,9779.651194,9768.043647,17583.564501
1.7120,1.338815,23581.630241,14859.841983,26749.054385
1.7140,1.064484,25067.816846,22740.564525,40934.080629
1.7160,1.215760,25084.474872,22761.078055,40971.156259
1.7180,0.866044,21453.440965,12481.717389,22467.957344
1.7200,1.070000,8065.809534,8046.510667,14484.789201
1.7220,0.931971,21175.026131,12859.994809,23148.922628
1.7240,1.013233,19946.153782,18189.621481,32742.331899
1.7260,0.779860,19964.681010,18212.142791,32782.636884
1.7280,0.988293,19955.407182,18205.029530,32770.041447
1.7300,0.796731,13390.173642,9970.274171,17947.290238
1.7320,0.850486,21462.125990,12542.497009,22577.345103
1.7340,0.501551,19571.547072,10433.659573,18781.088783
1.7360,0.799657,8158.613215,8139.777340,14652.398869
1.7380,0.731265,23396.433401,15344.924235,27621.594889
1.7400,0.818522,25486.786852,23496.871078,42295.186462
1.7420,0.581723,25504.053485,23518.536431,42333.947300
1.7440,0.864091,25493.044943,23507.393668,42314.172693
1.7460,0.451198,25512.451721,23532.055818,42358.151671
1.7480,0.613653,23438.971228,15406.454416,27732.231602
1.7500,0.270000,8228.297015,8208.747797,14776.016035
1.7520,0.801630,19596.284661,10532.080294,18958.546159
1.7540,0.283517,19628.538895,17586.265819,31655.561992
1.7560,0.661855,12465.593251,9247.974020,16647.015091
1.7580,0.264489,21252.906971,13055.748921,23500.612546
1.7600,0.490532,19292.900042,10906.391343,19631.994949
1.7620,0.159055,8205.259651,8122.249270,14620.207741
1.7640,0.631342,21538.015249,12726.669956,22908.637263
1.7660,0.279665,19653.793217,17632.064407,31737.995597
1.7680,0.510273,19669.525717,17652.505145,31775.019533
1.7700,0.416360,19662.950791,17646.203519,31763.582693
1.7720,0.555199,22400.395265,20273.097612,36492.130901
1.7740,0.149513,23706.306794,15140.372345,27252.819734
1.7760,0.530880,10511.390812,10423.318661,18762.504470
1.7780,0.683990,21321.399215,14619.654253,26316.061645
1.7800,0.507509,22200.380918,20830.220699,37494.904767
1.7820,0.321064,16967.682134,14149.006032,25468.531922
1.7840,0.526317,23925.918120,16089.231025,28961.142162
1.7860,0.243218,22221.539256,14479.840332,26063.955815
1.7880,0.415569,12837.552022,12836.176229,23105.532781
1.7900,0.557187,23148.624631,16371.437500,29469.144687
1.7920,0.454421,22235.206403,20880.985032,37586.227479
1.7940,0.404570,22253.052553,20902.687409,37625.241906
1.7960,0.535889,22247.831536,20898.403674,37617.662503
1.7980,0.274038,22268.027942,20923.041601,37661.748920
1.8000,0.403628,21407.676006,14763.984836,26575.576332
1.8020,0.186194,12912.302239,12822.096036,23079.959060
1.8040,0.799787,25931.606299,18126.878933,32629.181867
1.8060,0.179963,24580.854085,22538.801406,40570.022494
1.8080,0.321585,15730.890211,15673.991424,28213.506149
1.8100,0.293928,15125.479007,13192.805115,23747.343134
1.8120,0.472603,24009.798116,16253.520082,29256.808750
1.8140,0.417592,22124.842255,20246.241532,36443.652350
1.8160,0.536263,24605.082275,22582.111829,40648.337556
1.8180,0.306490,25990.290259,18216.288306,32789.625442
1.8200,0.290456,13014.789027,12923.456368,23262.511918
1.8220,0.722047,20333.837933,13000.842866,23402.239205
1.8240,0.259462,20191.037492,18574.735364,33434.783117
1.8260,0.548757,20209.708256,18597.740868,33476.482319
1.8280,0.524389,19446.974162,11309.838751,20358.234141
1.8300,0.238865,8605.443559,8525.696426,15346.492431
1.8320,0.205489,8135.975837,8129.331352,14633.001923
1.8340,0.537198,21413.897515,13459.518961,24227.671329
1.8360,0.309071,20197.876937,18599.268460,33478.992299
1.8380,0.387529,20212.721178,18618.612804,33513.890576
1.8400,0.335894,19467.415935,11376.820518,20478.612827
1.8420,0.186670,8661.968070,8582.430075,15448.560805
1.8440,0.833606,23833.078440,15462.885582,27834.027653
1.8460,0.241104,25295.319889,23144.754334,41660.798905
1.8480,0.660288,25307.767631,23159.881006,41688.446100
1.8500,0.207413,22545.947271,20517.222520,36931.207949
1.8520,0.494147,19852.142443,17949.687909,32309.932384
1.8540,0.473029,19842.652807,11130.829762,20035.966600
1.8560,0.178287,8822.268673,8806.573882,15852.011275
1.8580,0.752366,21460.285872,13573.292517,24432.678897
1.8600,0.133284,20247.554211,18678.004580,33620.541528
1.8620,0.380556,13920.157870,10516.959243,18930.907193
1.8640,0.294541,21753.348232,13242.293869,23836.423505
1.8660,0.342041,19864.698429,11194.649983,20150.712011
1.8680,0.094983,8876.118937,8860.656839,15949.277294
1.8700,0.811465,23651.207284,15959.915948,28728.660171
1.8720,0.247376,25690.570979,23872.226937,42970.255863
1.8740,0.648317,25703.746068,23888.516203,42999.977482
1.8760,0.522978,21506.834493,13665.271807,24598.012230
1.8780,0.367591,8835.847695,8757.565634,15763.985732
1.8800,0.832828,22900.756888,14866.072351,26759.763059
1.8820,0.282008,22302.348277,20505.115189,36909.489348
1.8840,0.657286,22312.148388,20517.871214,36932.825472
1.8860,0.471560,23581.943775,21932.167117,39478.372370
1.8880,0.447386,23598.183122,21954.020041,39517.683460
1.8900,0.604845,22503.176298,15036.959138,27067.131294
1.8920,0.113866,13348.857881,13347.818670,24026.187471
1.8940,0.503380,13019.058007,13001.741323,23403.637762
1.8960,0.636405,26152.839685,18560.818706,33410.110076
1.8980,0.570861,27330.212848,25259.588651,45467.830434
1.9000,0.475713,27341.624271,25274.777175,45495.074629
1.9020,0.625960,24245.553304,16697.712927,30056.509229
1.9040,0.132432,13391.867048,13390.823303,24103.614378
1.9060,0.849127,23455.729634,16958.450652,30526.060300
1.9080,0.100998,22546.020116,21314.114154,38365.506474
1.9100,0.699074,22558.913091,21330.238753,38395.128829
1.9120,0.452424,21708.494123,15344.130954,27619.888140
1.9140,0.502142,13438.629445,13352.122067,24034.321864
1.9160,0.731771,24256.322504,16746.940003,30145.223777
1.9180,0.459081,22380.017074,20627.029900,37129.112901
1.9200,0.553067,22391.020683,20642.024614,37156.197372
1.9220,0.486260,22389.062250,20639.509181,37151.602786
1.9240,0.614282,24838.292459,22942.598315,41297.291249
1.9260,0.556471,26230.371755,18695.195366,33651.908130
1.9280,0.260827,13499.022071,13411.516664,24140.990822
1.9300,0.586558,14875.032448,11625.718286,20926.879473
1.9320,0.216048,15114.292495,11055.162783,19899.509057
1.9340,0.342401,9131.641624,9115.808631,16408.797937
1.9360,0.731832,19654.482675,11435.318500,20584.305132
1.9380,0.292994,19772.779517,17950.617368,32311.404256
1.9400,0.573721,19757.086803,17966.204427,32339.741690
1.9420,0.325358,19769.369066,17932.666762,32279.125531
1.9440,0.432936,19740.623931,17955.653578,32320.609377
1.9460,0.488479,19539.928853,11383.881597,20491.475353
1.9480,0.087725,8914.050315,8889.156280,16000.569030
1.9500,0.757152,21308.760790,13748.338335,24747.766155
1.9520,0.071776,20149.005362,18599.346066,33478.894695
1.9540,0.629619,20147.782521,18621.181101,33518.755601
1.9560,0.455055,19287.475681,11771.683234,21189.484876
1.9580,0.393429,8940.909889,8853.455906,15936.614059
1.9600,0.750617,21580.198222,13443.134248,24198.392263
1.9620,0.340509,19805.191242,17998.577800,32397.780549
1.9640,0.592752,19810.204986,18009.303107,32417.338344
1.9660,0.359128,19817.840471,18009.103480,32416.745393
1.9680,0.577941,21394.614447,19499.504824,35099.686625
1.9700,0.622656,20752.000260,12691.468872,22845.266625
1.9720,0.214519,9052.745534,9027.633930,16249.955592
1.9740,0.882336,21490.619322,13855.235204,24940.305703
1.9760,0.043213,20266.358490,18704.594160,33668.312700
1.9780,0.410440,13951.599060,13902.047117,25024.095250
1.9800,0.112527,11049.213615,8948.915305,16108.160077
1.9820,0.797953,19490.345223,11873.176395,21372.515464
1.9840,0.061637,20282.590506,18732.668283,33718.864546
1.9860,0.661988,20284.673598,18751.356091,33753.102952
1.9880,0.460675,19487.561281,11904.346333,21428.284075
1.9900,0.430507,9091.615899,9012.402714,16222.755392
1.9920,0.760338,22784.078417,15123.686917,27223.396789
1.9940,0.388300,22295.203519,20581.659384,37047.375191
1.9960,0.602012,22291.414785,20590.137550,37062.849602
1.9980,0.412514,22301.641861,20587.314393,37057.578421
2.0000,0.455373,22487.556587,20620.066173,37116.574485
2.0020,0.543475,22691.492656,15440.987312,27794.320637
2.0040,0.149121,13711.962010,13710.963434,24679.883302
2.0060,0.417808,13705.626023,13704.469064,24668.462123
2.0080,0.596291,22682.575138,15444.703206,27801.062062
2.0100,0.441586,22533.563746,20857.796189,37544.474727
2.0120,0.430925,22540.624744,20868.035717,37562.895216
2.0140,0.547473,22703.408565,15468.960641,27844.676626
2.0160,0.123477,13736.257591,13735.279065,24723.625793
2.0180,0.766758,23650.572807,17323.536299,31183.132096
2.0200,0.189526,22735.513726,21578.220141,38840.985779
2.0220,0.623690,22744.280936,21589.773645,38862.216251
2.0240,0.386965,21907.830617,15721.305941,28298.737659
2.0260,0.449381,13779.913937,13696.208963,24653.625515
2.0280,0.880726,26359.286206,18980.293712,34165.409408
2.0300,0.445913,27508.533728,25549.040256,45988.718374
2.0320,0.696249,27515.058341,25558.424181,46005.859774
2.0340,0.648884,28473.424759,26618.251879,47913.502266
2.0360,0.516071,28483.952939,26634.192733,47942.062991
2.0380,0.619972,26386.579428,19018.091169,34233.184076
2.0400,0.148718,13818.450211,13733.973952,24721.301832
2.0420,0.830689,20743.866639,13874.574550,24975.064878
2.0440,0.049438,20491.882638,19070.835405,34327.553168
2.0460,0.666420,20502.519149,19084.061490,34351.977102
2.0480,0.455590,19775.543825,12145.036876,21861.521967
2.0500,0.427465,9418.438649,9347.546681,16826.011492
2.0520,0.142059,8969.923748,8964.081767,16135.489240
2.0540,0.793271,23874.534122,16470.162427,29647.085640
2.0560,0.317985,25842.633201,24159.899474,43488.137037
2.0580,0.643037,25848.746446,24169.050669,43504.934241
2.0600,0.198653,23892.678109,16492.541004,29686.772461
2.0620,0.424106,9480.686882,9465.445362,17038.225758
2.0640,0.704724,20091.032343,11859.771772,21348.293913
2.0660,0.390784,20133.308965,18431.801277,33177.633082
2.0680,0.519894,20139.066179,18440.314129,33193.085326
2.0700,0.598049,20107.036122,11882.467736,21389.039974
2.0720,0.140016,9498.330727,9483.827212,17071.028997
2.0740,0.825517,21736.242741,14229.510587,25613.944573
2.0760,0.060875,20506.904002,19100.225718,34380.467167
2.0780,0.662999,20513.074288,19108.281041,34395.568873
2.0800,0.234554,20509.851773,19104.492525,34388.321099
2.0820,0.527349,20518.320703,19115.492609,34408.414045
2.0840,0.281507,19805.594914,12216.286172,21989.596616
2.0860,0.391894,9487.359815,9417.697787,16952.247910
2.0880,0.080573,9488.681100,9417.395583,16951.392623
2.0900,0.653214,19793.598443,12210.894379,21980.263097
2.0920,0.252326,20515.122257,19115.676803,34408.470571
2.0940,0.520608,20520.521622,19123.160913,34422.210252
2.0960,0.264606,19809.303484,12230.878566,22015.846024
2.0980,0.398815,9500.397421,9431.153430,16976.474989
2.1000,0.548377,22021.206743,13955.525089,25120.493536
2.1020,0.435520,20157.024792,18478.611359,33261.935967
2.1040,0.375964,20161.689200,18486.214750,33275.562514
2.1060,0.500023,20127.037800,11956.587371,21522.357290
2.1080,0.030128,9554.945758,9540.192284,17172.376239
2.1100,0.908145,23909.450208,16548.600955,29788.389865
2.1120,0.191873,25915.263509,24262.711235,43673.072097
2.1140,0.734561,25920.294808,24268.533385,43684.094655
2.1160,0.143018,23166.460274,21636.790428,38946.365788
2.1180,0.581414,20534.523543,19143.645116,34459.142623
2.1200,0.362913,19824.330395,12260.872356,22069.933154
2.1220,0.384678,9538.161137,9469.639393,17045.735586
2.1240,0.659713,23195.115201,15561.706535,28011.731476
2.1260,0.392222,22655.087746,21042.760976,37877.361980
2.1280,0.489444,22659.447569,21049.841287,37890.203760
2.1300,0.549979,22809.682404,15707.194689,28273.500419
2.1320,0.170734,13942.320507,13941.210535,25094.349697
2.1340,0.461086,13638.038813,13622.355480,24520.700951
2.1360,0.612940,26446.758487,19176.547847,34518.399064
2.1380,0.557165,27588.303149,25686.478790,46236.218988
2.1400,0.453649,27591.532453,25691.341032,46244.867507
2.1420,0.447143,24576.565025,22141.323561,39854.829553
2.1440,0.408468,22242.345926,19959.758805,35927.974316
2.1460,0.519716,22816.263258,15724.503517,28304.626046
2.1480,0.131376,13957.991174,13956.884421,25122.523334
2.1500,0.731121,23777.926641,17547.584542,31586.383297
2.1520,0.229365,22852.043381,21736.296602,39125.563248
2.1540,0.592954,22857.787804,21744.221672,39140.191965
2.1560,0.349047,22038.971714,15951.230376,28712.563723
2.1580,0.440860,14001.289804,13921.015048,25058.267948
2.1600,0.612402,24534.130359,17333.176980,31200.330966
2.1620,0.456735,22676.147582,21075.988617,37937.236246
2.1640,0.441692,22680.661901,21082.992143,37949.827550
2.1660,0.531257,22679.747226,21079.885533,37944.325217
2.1680,0.504600,25092.658746,23344.695078,42020.955741
2.1700,0.474161,26484.969884,19230.169445,34614.779161
2.1720,0.159686,14053.929020,13972.666909,25150.960122
2.1740,0.320589,11828.047351,11754.321018,21158.098421
2.1760,0.412491,22060.666179,14053.718290,25297.105413
2.1780,0.435415,20196.320886,18543.197794,33378.191445
2.1800,0.259363,20199.734241,18548.752237,33388.013389
2.1820,0.333199,20167.401161,12057.755976,21704.293955
2.1840,0.152909,9651.525128,9637.164787,17347.049526
2.1860,0.553707,21793.348996,14371.393855,25869.062646
2.1880,0.314973,20562.189263,19193.626344,34548.842392
2.1900,0.686269,23471.339649,22091.453506,39765.302579
2.1920,0.367356,22475.737817,15676.464743,28218.003894
2.1940,0.545188,9629.815227,9562.445967,17212.947928
2.1960,0.624438,22064.378888,14076.272873,25337.915610
2.1980,0.542780,20204.983510,18561.375222,33411.018180
2.2000,0.447905,20208.835663,18567.420280,33421.804408
2.2020,0.594993,20206.994281,18564.999762,33417.594565
2.2040,0.288635,20213.187915,18574.094413,33433.658579
2.2060,0.536397,20171.645103,12089.413979,21761.481559
2.2080,0.169567,9675.126620,9660.151184,17388.441698
2.2100,0.865944,23958.329113,16647.454707,29966.284415
2.2120,0.314834,25892.534561,24255.927693,43660.984681
2.2140,0.590910,16702.130401,14862.964953,26753.927825
2.2160,0.268487,20160.344171,12089.554271,21761.466175
2.2180,0.517474,20171.158873,12101.750731,21783.668790
2.2200,0.170330,9679.198561,9664.049979,17395.460293
2.2220,0.675923,21812.770317,14396.814054,25914.941219
2.2240,0.314934,20569.201586,19203.503570,34566.621361
