trial_index,condition,liquid_tau,use_wrist_pid,avg_ee_speed,max_ee_speed,avg_pos_error,max_pos_error,avg_tube_tilt_error_deg,max_tube_tilt_error_deg,avg_mix_angle_deg,max_mix_angle_deg,integrated_mix_score,sim_time_s
47,no_pid,1.9183673469387754,0,0.3726135668660266,1.2976659507211863,0.0781372166052293,0.324587732771217,32.24179054556207,44.398639448751375,32.24179054556207,44.398639448751375,170.94597347257007,5.301999999999638
48,no_pid,1.9591836734693877,0,0.3726135668660266,1.2976659507211863,0.0781372166052293,0.324587732771217,32.243025773877015,44.39857872819085,32.243025773877015,44.39857872819085,170.95252265309594,5.301999999999638
49,no_pid,2.0,0,0.3726135668660266,1.2976659507211863,0.0781372166052293,0.324587732771217,32.24421844801538,44.39856674037319,32.24421844801538,44.39856674037319,170.95884621137756,5.301999999999638
50,pid_no_lqr,0.0,1,0.7323481659945777,3.3494521441342147,0.2924248675718402,0.7457814872316297,85.18125192794076,175.44467196178363,85.18125192794076,175.44467196178363,451.6309977219419,5.301999999999638
51,pid_no_lqr,0.04081632653061224,1,1.2102724723750466,5.311969867761685,0.3910391328154561,0.9946842288259659,46.94641476423999,164.99263483537686,46.94641476423999,164.99263483537686,248.90989108000042,5.301999999999638
52,pid_no_lqr,0.08163265306122448,1,1.1987670890398743,6.951915697478379,0.33212458979284915,1.2590897719776082,35.75407625655545,140.3131684439868,35.75407625655545,140.3131684439868,189.568112312257,5.301999999999638
53,pid_no_lqr,0.12244897959183673,1,0.4058097857177458,1.5819052989508886,0.08607893029387642,0.329828847076101,11.947387508434408,17.349341737840348,11.947387508434408,17.349341737840348,63.34504856971924,5.301999999999638
54,pid_no_lqr,0.16326530612244897,1,0.378371759626213,1.5454972617437763,0.07969856160098544,0.30384583545681104,11.45976429544297,17.925988786047782,11.45976429544297,17.925988786047782,60.75967029443863,5.301999999999638
55,pid_no_lqr,0.20408163265306123,1,0.3985711378230204,1.4608159981458884,0.08472814754305626,0.3286532582410278,10.888792187997362,17.4897078861831,10.888792187997362,17.4897078861831,57.73237618076202,5.301999999999638
56,pid_no_lqr,0.24489795918367346,1,0.39599951266106304,1.41064855337981,0.08334288204031318,0.32539465918243565,10.651286918709202,17.74909646799972,10.651286918709202,17.74909646799972,56.47312324299619,5.301999999999638
57,pid_no_lqr,0.2857142857142857,1,0.4106630253337283,1.6569335430073104,0.08042975067682841,0.31837749963982287,10.21485852743594,17.77382246461315,10.21485852743594,17.77382246461315,54.159179912465355,5.301999999999638
58,pid_no_lqr,0.32653061224489793,1,0.38954597240068656,1.3607194608576598,0.07721041330817537,0.3110554625462047,10.048836329784242,17.61127378046883,10.048836329784242,17.61127378046883,53.27893022051605,5.301999999999638
59,pid_no_lqr,0.3673469387755102,1,0.3918980656180149,1.429355855816146,0.07459155298195973,0.3105716216339048,9.882413362333907,17.164414814368527,9.882413362333907,17.164414814368527,52.396555647094374,5.301999999999638
60,pid_no_lqr,0.40816326530612246,1,0.3934294856375747,1.5469371850191864,0.07348727608562175,0.31189602452206777,9.898904423039067,17.32484003570329,9.898904423039067,17.32484003570329,52.48399125095314,5.301999999999638
61,pid_no_lqr,0.4489795918367347,1,0.38530557743668703,1.35556900621646,0.0744474774601872,0.3045525295524966,9.947726320257745,18.626854931058375,9.947726320257745,18.626854931058375,52.742844950006564,5.301999999999638
62,pid_no_lqr,0.4897959183673469,1,0.3905398614600344,1.5075418202887558,0.07560154247598731,0.3069029133401728,9.89048236428161,18.29851423439647,9.89048236428161,18.29851423439647,52.4393374954211,5.301999999999638
63,pid_no_lqr,0.5306122448979592,1,0.4006977964972637,1.4031579357455777,0.08289776302561817,0.3355072066418224,9.916875273980075,17.17660845180591,9.916875273980075,17.17660845180591,52.57927270264236,5.301999999999638
64,pid_no_lqr,0.5714285714285714,1,0.3934817732314421,1.4674037377267661,0.07323971012598991,0.2994403967634797,9.72375018559324,16.72434679749229,9.72375018559324,16.72434679749229,51.555323484015354,5.301999999999638
65,pid_no_lqr,0.6122448979591837,1,0.3864407353721474,1.4558488311985207,0.07405915489871068,0.2991729517346207,9.66216719761934,16.57976564787937,9.66216719761934,16.57976564787937,51.228810481777735,5.301999999999638
66,pid_no_lqr,0.6530612244897959,1,0.40374107831740524,1.36563082714083,0.07934526300638742,0.3315417304608674,9.72478738808818,16.406415180125027,9.72478738808818,16.406415180125027,51.56082273164353,5.301999999999638
67,pid_no_lqr,0.6938775510204082,1,0.4017840207115674,1.3621618775097544,0.08686080865146857,0.3409593839738558,9.79076453257067,16.401858912348704,9.79076453257067,16.401858912348704,51.91063355168969,5.301999999999638
68,pid_no_lqr,0.7346938775510204,1,0.3943027854583783,1.3523319039057864,0.08214031806232107,0.32177906232104136,9.885257816899307,17.75126350122632,9.885257816899307,17.75126350122632,52.41163694520012,5.301999999999638
